label_id,source,source_product_name,source_product_id,source_label_url
163,JP,"アシクロビル顆粒40％「トーワ」 (後発品)",00062330,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00062330
164,JP,"アムロジピンOD錠2.5mg「TCK」 (後発品)
アムロジピンOD錠5mg「TCK」 (後発品)",00071326,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00071326
165,JP,"オルメサルタンOD錠10mg「JG」 (後発品)
オルメサルタンOD錠20mg「JG」 (後発品)
オルメサルタンOD錠40mg「JG」 (後発品)",00067664,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00067664
166,JP,"ガスターD錠10mg
ガスターD錠20mg",00046278,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00046278
167,JP,"レボホリナート点滴静注用25mg「NP」
レボホリナート点滴静注用100mg「NP」",00053705,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00053705
168,JP,"フェインジェクト静注500mg",00068048,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00068048
169,JP,"ラタノプロスト点眼液0.005％「サンド」 (後発品)",00062733,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00062733
170,JP,"アムロジピンOD錠2.5mg「NS」 (後発品)
アムロジピンOD錠5mg「NS」 (後発品)
アムロジピンOD錠10mg「NS」 (後発品)",00062228,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00062228
171,JP,"ルナベル配合錠LD
ルナベル配合錠ULD",00061805,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00061805
172,JP,"クロベタゾールプロピオン酸エステルローション0.05％「ラクール」",00068792,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00068792
173,JP,"エルカルチンFF錠100mg
エルカルチンFF錠250mg",00063853,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00063853
174,JP,"セルトラリン錠25mg「NP」 (後発品)
セルトラリン錠50mg「NP」 (後発品)
セルトラリン錠100mg「NP」 (後発品)",00070815,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070815
175,JP,"ザイボックス錠600mg",00047641,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00047641
176,JP,"ヌーカラ皮下注100mgペン
ヌーカラ皮下注100mgシリンジ
小児用ヌーカラ皮下注40mgシリンジ",00070508,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070508
177,JP,"ディオバン錠20mg
ディオバン錠40mg
ディオバン錠80mg
ディオバン錠160mg",00050468,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00050468
178,JP,"フルルビプロフェンテープ20mg「QQ」 (後発品)
フルルビプロフェンテープ40mg「QQ」 (後発品)",00069027,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00069027
179,JP,"リスパダール内用液1mg／mL",00048772,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00048772
180,JP,"ビジクリア配合錠",00057834,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00057834
181,JP,"ワンクリノン腟用ゲル90mg",00066394,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00066394
182,JP,"トプシムクリーム0.05％
トプシム軟膏0.05％",00054911,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00054911
183,JP,"パロキセチン錠5mg「タカタ」 (後発品)
パロキセチン錠10mg「タカタ」 (後発品)
パロキセチン錠20mg「タカタ」 (後発品)",00060490,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00060490
184,JP,"サンテゾーン0.05％眼軟膏 (後発品)",00007558,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00007558
185,JP,"メイロン静注7％
メイロン静注7％",00055502,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00055502
186,JP,"ロスバスタチン錠2.5mg「日医工」 (後発品)
ロスバスタチン錠5mg「日医工」 (後発品)",00067031,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00067031
187,JP,"重ソー静注7％「NS」",00071237,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00071237
188,JP,"アムロジピン錠2.5mg「日医工」 (後発品)
アムロジピン錠5mg「日医工」 (後発品)
アムロジピン錠10mg「日医工」 (後発品)
アムロジピンOD錠2.5mg「日医工」 (後発品)
アムロジピンOD錠5mg「日医工」 (後発品)
アムロジピンOD錠10mg「日医工」 (後発品)",00071186,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00071186
189,JP,"ミノサイクリン塩酸塩歯科用軟膏2％「昭和」 (後発品)",00069199,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00069199
190,JP,"リスペリドン錠1mg「トーワ」 (後発品)
リスペリドン錠2mg「トーワ」 (後発品)
リスペリドン錠3mg「トーワ」 (後発品)
リスペリドン細粒1％「トーワ」 (後発品)",00056764,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00056764
191,JP,"エゼチミブ錠10mg「フェルゼン」 (後発品)",00068607,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00068607
192,JP,"カロナール細粒20％
カロナール細粒50％",00050262,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00050262
193,JP,"ケブザラ皮下注150mgシリンジ
ケブザラ皮下注200mgシリンジ
ケブザラ皮下注150mgオートインジェクター
ケブザラ皮下注200mgオートインジェクター",00067827,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00067827
194,JP,"ニトロダームTTS25mg",00057082,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00057082
195,JP,"ロピバカイン塩酸塩0.75％注75mg／10mL「テルモ」 (後発品)
ロピバカイン塩酸塩0.75％注150mg／20mL「テルモ」 (後発品)",00071527,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00071527
196,JP,"サブリル散分包500mg",00066294,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00066294
197,JP,"パロキセチン錠5mg「JG」 (後発品)
パロキセチン錠10mg「JG」 (後発品)
パロキセチン錠20mg「JG」 (後発品)",00060999,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00060999
198,JP,"アトモキセチンカプセル5mg「VTRS」 (後発品)
アトモキセチンカプセル10mg「VTRS」 (後発品)
アトモキセチンカプセル25mg「VTRS」 (後発品)
アトモキセチンカプセル40mg「VTRS」 (後発品)",00070327,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070327
199,JP,"ドブタミン塩酸塩点滴静注液100mg「サワイ」 (後発品)",00058675,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00058675
200,JP,"メトトレキサート錠1mg「日本臓器」 (後発品)
メトトレキサート錠2mg「日本臓器」 (後発品)",00070770,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070770
201,JP,"炭酸ランタン顆粒分包250mg「サワイ」 (後発品)
炭酸ランタン顆粒分包500mg「サワイ」 (後発品)",00067396,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00067396
202,JP,"リットフーロカプセル50mg",00070919,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070919
203,JP,"アミオダロン塩酸塩錠100mg「サワイ」",00051852,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00051852
204,JP,"マクサルト錠10mg
マクサルトRPD錠10mg",00049747,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00049747
205,JP,"リスペリドン細粒1％「タカタ」 (後発品)
リスペリドン錠1mg「タカタ」 (後発品)
リスペリドン錠2mg「タカタ」 (後発品)
リスペリドン錠3mg「タカタ」 (後発品)",00055440,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00055440
206,JP,"カペシタビン錠300mg「ヤクルト」 (後発品)",00067930,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00067930
207,JP,"診断用アレルゲン皮内エキス「トリイ」米1：1,000
診断用アレルゲン皮内エキス「トリイ」大麦1：1,000
診断用アレルゲン皮内エキス「トリイ」トウモロコシ1：1,000
診断用アレルゲン皮内エキス「トリイ」エダマメ1：1,000
診断用アレルゲン皮内エキス「トリイ」クリ1：1,000",00071120,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00071120
208,JP,"ウゴービ皮下注0.25mgSD
ウゴービ皮下注0.5mgSD
ウゴービ皮下注1.0mgSD
ウゴービ皮下注1.7mgSD
ウゴービ皮下注2.4mgSD",00070802,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070802
209,JP,"リネイルゲル10％",00070805,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070805
210,JP,"ヘキザックAL1％OR綿棒12",00066357,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00066357
211,JP,"オンボー皮下注100mgオートインジェクター
オンボー皮下注100mgシリンジ",00070801,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070801
212,JP,"ノービア錠100mg",00059362,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00059362
213,JP,"ミルタザピン錠15mg「サワイ」 (後発品)
ミルタザピン錠30mg「サワイ」 (後発品)
ミルタザピンOD錠15mg「サワイ」 (後発品)
ミルタザピンOD錠30mg「サワイ」 (後発品)",00071096,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00071096
214,JP,"パロキセチン錠5mg「DSEP」 (後発品)
パロキセチン錠10mg「DSEP」 (後発品)
パロキセチン錠20mg「DSEP」 (後発品)",00060462,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00060462
215,JP,"アシクロビル錠200mg「サワイ」
アシクロビル錠400mg「サワイ」",00060054,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00060054
216,JP,"デュロキセチンカプセル20mg「三笠」 (後発品)
デュロキセチンカプセル30mg「三笠」 (後発品)",00069307,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00069307
217,JP,"アムロジピン錠2.5mg「トーワ」 (後発品)
アムロジピン錠5mg「トーワ」 (後発品)
アムロジピンOD錠2.5mg「トーワ」 (後発品)
アムロジピンOD錠5mg「トーワ」 (後発品)",00071268,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00071268
218,JP,"ケトプロフェンテープ20mg「東光」 (後発品)
ケトプロフェンテープ40mg「東光」 (後発品)",00059217,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00059217
219,JP,"モキシフロキサシン点眼液0.5％「サンド」 (後発品)",00070091,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070091
220,JP,"クロルヘキシジングルコン酸塩エタノール液1％16mm綿棒セット「ハクゾウ」",00067480,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00067480
221,JP,"リセドロン酸Na錠17.5mg「JG」 (後発品)",00061515,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00061515
222,JP,"ロラタジン錠10mg「サワイ」 (後発品)
ロラタジンOD錠10mg「サワイ」 (後発品)",00059941,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00059941
223,JP,"グリメピリド錠0.5mg「杏林」 (後発品)
グリメピリド錠1mg「杏林」 (後発品)
グリメピリド錠3mg「杏林」 (後発品)",00060431,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00060431
224,JP,"ノリトレン錠10mg
ノリトレン錠25mg",00048780,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00048780
225,JP,"シングレア細粒4mg",00053562,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00053562
226,JP,"サデルガカプセル100mg",00065487,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00065487
227,JP,"レボフロキサシン点滴静注バッグ500mg／100mL「DSEP」 (後発品)
レボフロキサシン点滴静注500mg／20mL「DSEP」 (後発品)",00067348,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00067348
228,JP,"ジルテック錠5
ジルテック錠10",00056682,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00056682
229,JP,"デルモベート軟膏0.05％
デルモベートクリーム0.05％",00053459,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00053459
230,JP,"アタラックス−Pカプセル25mg
アタラックス−Pカプセル50mg
アタラックス−Pドライシロップ2.5％",00051633,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00051633
231,JP,"ピオグリタゾン錠15mg「TCK」 (後発品)
ピオグリタゾン錠30mg「TCK」 (後発品)",00059575,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00059575
232,JP,"スピロノラクトン錠25mg「NP」 (後発品)",00063099,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00063099
233,JP,"エピリド配合注歯科用カートリッジ1.8mL",00063154,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00063154
234,JP,"ナディック錠30mg",00070785,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070785
235,JP,"クエストラン粉末44.4％",00057524,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00057524
236,JP,"ホスアプレピタント点滴静注用150mg「NK」 (後発品)",00070035,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070035
237,JP,"レボフロキサシン錠500mg「杏林」 (後発品)",00069371,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00069371
238,JP,"カイトリル注1mg
カイトリル注3mg
カイトリル点滴静注バッグ3mg／50mL
カイトリル点滴静注バッグ3mg／100mL",00058697,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00058697
239,JP,"KCL補正液1mEq／mL",00055518,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00055518
240,JP,"カンデサルタン錠2mg「アメル」 (後発品)
カンデサルタン錠4mg「アメル」 (後発品)
カンデサルタン錠8mg「アメル」 (後発品)
カンデサルタン錠12mg「アメル」 (後発品)",00064187,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00064187
241,JP,"チザニジン錠1mg「杏林」 (後発品)",00067302,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00067302
242,JP,"メトトレキサート錠2mg「JG」 (後発品)",00069283,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00069283
243,JP,"タイコバック水性懸濁筋注0.5mL",00071372,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00071372
244,JP,"塩化カリウム「フソー」",00060767,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00060767
245,JP,"ゾルピデム酒石酸塩錠5mg「NPI」 (後発品)
ゾルピデム酒石酸塩錠10mg「NPI」 (後発品)",00068166,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00068166
246,JP,"ナボールテープ15mg
ナボールテープL30mg",00070966,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070966
247,JP,"エイムゲン",00025507,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00025507
248,JP,"フロベン錠40
フロベン顆粒8％",00053969,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00053969
249,JP,"リセドロン酸Na錠17.5mg「杏林」 (後発品)",00061428,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00061428
250,JP,"テリパラチドBS皮下注キット600μg「モチダ」 (後発品)",00068290,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00068290
251,JP,"マスキン液（5W／V％）",00011540,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00011540
252,JP,"0.5％ヘキザックアルコール液",00011516,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00011516
253,JP,"ロラタジン錠10mg「TCK」 (後発品)",00059946,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00059946
254,JP,"メマンチン塩酸塩OD錠5mg「サンド」 (後発品)
メマンチン塩酸塩OD錠10mg「サンド」 (後発品)
メマンチン塩酸塩OD錠15mg「サンド」 (後発品)
メマンチン塩酸塩OD錠20mg「サンド」 (後発品)",00068511,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00068511
255,JP,"ビラミューン錠200",00044630,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00044630
256,JP,"レナリドミドカプセル2.5mg「F」 (後発品)
レナリドミドカプセル5mg「F」 (後発品)",00070989,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070989
257,JP,"エンタカポン錠100mg「サンド」 (後発品)",00070089,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070089
258,JP,"グリメピリド錠0.5mg「ZE」 (後発品)
グリメピリド錠1mg「ZE」 (後発品)
グリメピリド錠3mg「ZE」 (後発品)",00060026,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00060026
259,JP,"ポピラールガーグル7％",00058318,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00058318
260,JP,"ユニコン錠100
ユニコン錠200
ユニコン錠400",00048876,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00048876
261,JP,"セチリジン塩酸塩錠5mg「ニプロ」 (後発品)
セチリジン塩酸塩錠10mg「ニプロ」 (後発品)",00070886,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00070886
262,JP,"ベポタスチンベシル酸塩錠5mg「DK」 (後発品)
ベポタスチンベシル酸塩錠10mg「DK」 (後発品)",00067546,https://www.kegg.jp/medicus-bin/japic_med?japic_code=00067546
